Name	Pop	DUMMY	DUMMY	Area	Lat	Long
Podgorica_ME	185937	2	2	1399	42.470000	19.280000
Rožaje_ME	22964	2	2	432	42.833300	20.166700
Šavnik_ME	2070	2	2	553	43.583300	19.166700
Tivat_ME	14031	2	2	46	42.430000	18.700000
Ulcinj_ME	19921	2	2	255	42.533300	19.333300
Žabljak_ME	3569	2	2	445	43.150000	19.116700
Aerodrom_MK	72009	2	2	20	41.983333	21.466667
Aracinovo_MK	11597	2	2	38	42.040000	21.570000
Berovo_MK	13941	2	2	597	41.704700	22.853300
Bitola_MK	95385	2	2	790	41.033333	21.333333
Bogdanci_MK	8707	2	2	114	41.230000	22.560000
Bogovinje_MK	28997	2	2	141	41.933333	20.916667
Bosilovo_MK	14260	2	2	143	41.430000	22.750000
Brod_MK	7141	2	2	875	41.520000	21.230000
Brvenica_MK	15855	2	2	164	41.966667	20.983333
Butel_MK	58171	2	2	61	42.000000	21.000000
Cair_MK	64773	2	2	53	42.001944	21.438056
Caška_MK	7673	2	2	727	41.640000	21.670000
Centar_MK	45412	2	2	9	41.995000	21.425000
Centar_župa_MK	6519	2	2	107	41.480000	20.580000
Cešinovo-Obleševo_MK	7490	2	2	133	41.900000	22.330000
Cucer_Sandevo_MK	8493	2	2	215	42.110000	21.380000
Debar_MK	19542	2	2	85	41.520000	20.530000
Debarca_MK	5507	2	2	423	41.500000	21.383300
Delcevo_MK	17505	2	2	423	41.976400	22.767400
Demir_Hisar_MK	9497	2	2	480	41.200000	21.180000
Demir_Kapija_MK	4545	2	2	312	41.409000	22.244000
Dojran_MK	3426	2	2	129	41.180000	22.730000
Dolneni_MK	13568	2	2	418	41.450000	21.450000
Eastern_MK	3264	2	2	52	41.850000	22.450000
Gazi_Baba_MK	72617	2	2	92	42.016667	21.450000
Gevgelija_MK	22988	2	2	484	41.150000	22.510000
Gjorce_Petrov_MK	41634	2	2	63	42.000000	21.470000
Gostivar_MK	81042	2	2	375	41.800000	20.916667
Gradsko_MK	3760	2	2	291	41.566700	21.933300
Ilinden_MK	15894	2	2	97	41.990000	21.580000
Jegunovce_MK	10790	2	2	174	42.070000	21.120000
Karbinci_MK	4012	2	2	231	41.816700	22.233300
Karpoš_MK	59666	2	2	21	42.000000	21.470000
Kavadartsi_MK	38741	2	2	998	41.440000	22.010000
Kichevo_MK	56734	2	2	838	41.510000	20.970000
Kisela_Voda_MK	57236	2	2	43	41.934074	21.480690
Kocani_MK	38092	2	2	357	41.930000	22.400000
Konce_MK	3536	2	2	233	41.490000	22.410000
Kratovo_MK	10441	2	2	375	42.078100	22.172800
Kriva_Palanka_MK	20820	2	2	482	42.220000	22.330000
Krivogaštani_MK	6150	2	2	88	41.350000	21.340000
Kruševo_MK	9684	2	2	190	41.140000	21.260000
Kumanovo_MK	105484	2	2	432	42.089400	21.772800
Lipkovo_MK	27058	2	2	270	42.160000	21.570000
Lozovo_MK	2858	2	2	166	41.780833	21.901111
Makedonska_Kamenica_MK	8110	2	2	189	42.010000	22.580000
Mavrovo_and_Rostusa_MK	8618	2	2	856	41.610000	20.590000
Negotino_MK	19212	2	2	414	41.500000	22.100000
Northeastern_MK	4840	2	2	515	42.200000	21.830000
Novatsi_MK	3549	2	2	755	41.040000	21.450000
Novo_Selo_MK	11567	2	2	257	41.420000	22.870000
Ohrid_MK	55749	2	2	392	41.140556	20.802500
Pelagonia_MK	6710	2	2	255	41.110000	21.390000
Phecevo_MK	5517	2	2	208	41.760000	22.880000
Polog_MK	25399	2	2	157	41.830000	20.860000
Prilep_MK	76768	2	2	1198	41.287800	21.675800
Probistip_MK	16193	2	2	326	42.010000	22.150000
Radovis_MK	28244	2	2	502	41.634373	22.466734
Rankovce_MK	4144	2	2	240	42.183333	22.100000
Resen_MK	16825	2	2	549	41.088900	21.012200
Saraj_MK	35408	2	2	230	42.000400	21.324800
Skopje_MK	8255	2	2	222	41.938889	21.615000
Sopiste_MK	5656	2	2	223	41.960000	21.410000
Southeastern_MK	54676	2	2	311	41.430000	22.660000
Southwestern_MK	4545	2	2	54	41.470000	21.230000
Štip_MK	47796	2	2	583	41.750000	22.200000
Studenicani_MK	17246	2	2	276	41.930000	21.520000
Sveti_Nikole_MK	18497	2	2	483	41.910000	21.940000
Tearce_MK	22454	2	2	137	42.070000	21.050000
Tetovo_MK	86580	2	2	262	42.000000	20.966700
Valandovo_MK	11890	2	2	331	41.316700	22.550000
Vardar_MK	4141	2	2	133	41.520000	21.950000
Vasilevo_MK	12122	2	2	231	41.475800	22.641700
Veles_MK	55108	2	2	518	41.730000	21.780000
Vevcani_MK	65809	2	2	504	41.240300	20.593100
Vinitsa_MK	19938	2	2	432	41.900000	22.500000
Zelenikovo_MK	4077	2	2	177	41.883056	21.589444
Želino_MK	24390	2	2	201	41.990000	21.070000
Malta_MT	445426	2	2	316	35.883333	14.500000
Drenthe_NL	489077	2	2	2680.37	52.916667	6.583333
Flevoland_NL	403786	2	2	2412.3	52.533333	5.666667
Friesland_NL	646032	2	2	5748.75	53.133333	5.816667
Gelderland_NL	2026578	2	2	5136.19	52.060000	5.950000
Groningen_NL	584060	2	2	2959.62	53.250000	6.733333
Limburg_NL	1116884	2	2	2208.64	51.216667	5.933333
Noord-Brabant_NL	2498362	2	2	5081.77	51.666667	5.000000
Noord-Holland_NL	2781834	2	2	4090.96	52.666667	4.833333
Overijssel_NL	1143635	2	2	3420.69	52.516667	6.100000
Utrecht_NL	3617502	2	2	3418.48	52.103333	5.179167
Zeeland_NL	1272115	2	2	1449.12	51.566667	3.750000
Zuid-Holland_NL	381180	2	2	2933.44	52.000000	4.666667
Akershus_NO	596704	2	2	4917.94	60.000000	11.000000
Aust-Agder_NO	115873	2	2	9157.77	58.566667	8.566667
Buskerud_NO	278028	2	2	14910.94	60.500000	9.500000
Finnmark_NO	75886	2	2	48631.04	70.000000	25.000000
Hedmark_NO	195443	2	2	27397.76	60.833333	11.666667
Hordaland_NO	517601	2	2	15438.06	60.250000	6.000000
Møre_og_Romsdal_NO	265181	2	2	15101.39	62.500000	7.166667
Nord-Trøndelag_NO	136448	2	2	22414.91	64.500000	11.666667
Nordland_NO	241948	2	2	38482.39	66.833333	14.666667
Oppland_NO	188945	2	2	25192.10	61.276667	9.922500
Oslo_NO	660987	2	2	454.07	59.916667	10.733333
Østfold_NO	290412	2	2	4180.69	59.333333	11.333333
Rogaland_NO	470907	2	2	9375.97	59.000000	6.000000
Sogn_og_Fjordane_NO	109623	2	2	18623.41	61.333333	5.833333
Sør-Trøndelag_NO	314048	2	2	18839.38	63.166667	10.333333
Telemark_NO	172527	2	2	15296.34	59.333333	8.500000
Troms_NO	164613	2	2	25862.91	69.817800	18.781900
Vest-Agder_NO	182922	2	2	7276.91	58.583000	7.583000
Vestfold_NO	245160	2	2	2225.08	59.297222	10.105000
Greater_Poland_PL	3462196	2	2	29826	52.333889	17.247222
Kuyavian-Pomeranian_PL	2096404	2	2	17972	53.078333	18.493611
Lesser_Poland_PL	3354077	2	2	15183	49.859444	20.274722
Lódz_PL	2524651	2	2	18219	51.611944	19.423889
Lower_Silesian_PL	2914362	2	2	19947	51.083333	16.400000
Lublin_PL	2165651	2	2	25122	51.222778	22.902778
Lubusz_PL	1023317	2	2	13988	52.195278	15.347500
Masovian_PL	5301760	2	2	35558	52.216667	21.000000
Opole_PL	1010203	2	2	9412	50.648333	17.900556
Podlachian_PL	1198690	2	2	20187	53.116667	23.166667
Pomeranian_PL	2290070	2	2	18310	54.195278	18.016389
Silesian_PL	4615870	2	2	12333	50.333333	19.000278
Subcarpathian_PL	2129951	2	2	17846	49.956667	22.172778
Swietokrzyskie_PL	1273995	2	2	11711	50.765556	20.773611
Warmian-Masurian_PL	1450697	2	2	24173	53.850000	20.833333
West_Pomeranian_PL	1721405	2	2	22892	53.416667	14.583333
Aveiro_PT	713578	2	2	2808	40.641111	-8.653889
Beja_PT	152758	2	2	10225	38.016667	-7.866667
Braga_PT	831368	2	2	2673	41.544167	-8.421944
Bragança_PT	148808	2	2	6824	41.807222	-6.759167
Castelo_Branco_PT	225916	2	2	6675	39.824000	-7.492000
Coimbra_PT	441245	2	2	3947	40.211111	-8.428889
Évora_PT	173408	2	2	7393	38.570000	-7.910000
Faro_PT	458734	2	2	4960	37.015000	-7.935000
Guarda_PT	173716	2	2	5518	40.536944	-7.268056
Leiria_PT	459450	2	2	3515	39.743889	-8.806944
Lisboa_PT	2135992	2	2	2800	38.700000	-9.183333
Portalegre_PT	127018	2	2	6065	39.291111	-7.431944
Porto_PT	1781826	2	2	2395	41.150000	-8.610000
Santarém_PT	475344	2	2	6747	39.233333	-8.683333
Setúbal_PT	788459	2	2	5064	38.524306	-8.892611
Viana_do_Castelo_PT	252011	2	2	2255	41.695000	-8.830000
Vila_Real_PT	223731	2	2	4328	41.296111	-7.746111
Viseu_PT	394927	2	2	5007	40.656944	-7.913889
Alba_RO	342376	2	2	6242	46.068056	23.572222
Arad_RO	430629	2	2	7754	46.333333	21.750000
Arges_RO	612431	2	2	6862	45.000000	24.833333
Bacau_RO	616168	2	2	6621	46.416667	26.833333
Bihor_RO	575398	2	2	7544	47.000000	22.333333
Bistrita-Nasaud_RO	286225	2	2	5355	47.166667	24.583333
Botosani_RO	412626	2	2	4986	47.833333	26.750000
Braila_RO	321212	2	2	4766	45.083333	27.666667
Brasov_RO	549217	2	2	5363	45.750000	25.333333
Bucharest_RO	2272163	2	2	1811	44.500000	26.083333
Buzau_RO	451069	2	2	6103	45.416667	26.750000
Călărași_RO	306691	2	2	5088	44.250000	27.000000
Caras-Severin_RO	295579	2	2	8514	45.083333	22.083333
Cluj_RO	691106	2	2	6674	46.649444	23.818333
Constanta_RO	897165	2	2	15570	44.250000	28.000000
Covasna_RO	210177	2	2	3710	45.916667	26.000000
Dâmbovita_RO	518745	2	2	4054	44.916667	25.500000
Dolj_RO	660544	2	2	7414	44.166667	23.750000
Galati_RO	536167	2	2	4466	45.750000	27.750000
Giurgiu_RO	281422	2	2	3526	44.166667	25.916667
Gorj_RO	341594	2	2	5602	45.046111	23.282778
Harghita_RO	310867	2	2	6639	46.583333	25.416667
Hunedoara_RO	418565	2	2	7063	45.750000	23.000000
Ialomita_RO	274148	2	2	4453	44.666667	27.000000
Iasi_RO	772348	2	2	5476	47.250000	27.250000
Maramures_RO	478659	2	2	6304	47.666667	24.000000
Mehedinti_RO	265390	2	2	4933	44.666667	22.833333
Mures_RO	550846	2	2	6714	46.666667	24.583333
Neamt_RO	470766	2	2	5896	47.000000	26.500000
Olt_RO	436400	2	2	5498	44.333333	24.500000
Prahova_RO	762886	2	2	4716	45.166667	26.000000
Salaj_RO	224384	2	2	3864	47.166667	23.250000
Satu_Mare_RO	344360	2	2	4418	47.750000	23.000000
Sibiu_RO	397322	2	2	5432	45.784167	24.143611
Suceava_RO	634810	2	2	8553	47.583333	25.750000
Teleorman_RO	380123	2	2	5790	44.083333	25.166667
Timis_RO	683540	2	2	8697	45.666667	21.500000
Vâlcea_RO	371714	2	2	5765	45.083333	24.166667
Vaslui_RO	395499	2	2	5318	46.500000	27.750000
Vrancea_RO	340310	2	2	4857	45.750000	26.916667
Borski_RS	123848	2	2	3507	44.366667	22.250000
Branicevski_RS	180480	2	2	3865	44.480278	21.586111
Grad_Beograd_RS	1166763	2	2	359.96	44.797222	20.472778
Jablanicki_RS	215463	2	2	2769	42.995278	21.917778
Južno-Backi_RS	615371	2	2	4016	45.408611	19.889167
Južno-Banatski_RS	291327	2	2	4245	45.080833	20.965833
Kolubarski_RS	174228	2	2	2474	44.263333	19.887500
Macvanski_RS	297778	2	2	3268	44.614722	19.472222
Moravicki_RS	212149	2	2	3016	43.803889	20.178056
Nišavski_RS	373404	2	2	2729	43.323056	21.894444
Pcinjski_RS	158717	2	2	3520	42.562778	21.882500
Pirotski_RS	92277	2	2	2761	43.175278	22.592778
Podunavski_RS	198184	2	2	1248	44.484167	20.911667
Pomoravski_RS	212839	2	2	2614	43.936667	21.402222
Rasina_RS	240463	2	2	2667	43.559167	21.214722
Raški_RS	300102	2	2	3918	43.266944	20.652778
Severno-Backi_RS	185552	2	2	1784	45.815000	19.636111
Severno-Banatski_RS	146690	2	2	2329	45.942500	20.143333
Srednje-Banatski_RS	186851	2	2	3256	45.383611	20.381944
Sremski_RS	311053	2	2	3486	44.921667	19.825556
Šumadijski_RS	290900	2	2	2387	44.002222	20.917778
Toplicki_RS	90600	2	2	2231	43.141944	21.278056
Zajecarski_RS	118295	2	2	3623	43.699167	21.987778
Zapadno-Backi_RS	187581	2	2	2420	45.774167	19.112222
Zlatiborski_RS	284729	2	2	6140	43.709167	19.673056
Adygey_RU	447109	2	2	7600	45.000000	40.010278
Arkhangel_sk_RU	1336539	2	2	587400	64.000000	44.000000
Astrakhan_RU	1005276	2	2	44100	47.000000	48.000000
Belgorod_RU	1511620	2	2	27100	50.750000	37.500000
Bryansk_RU	1378941	2	2	34900	53.000000	33.500000
Chechnya_RU	1103686	2	2	15300	43.250000	45.833333
Chuvash_RU	1313754	2	2	18300	55.500000	47.000000
City_of_St__Petersburg_RU	4662547	2	2	1439	59.950000	30.300000
Dagestan_RU	2576531	2	2	50300	43.000000	47.000000
Ingush_RU	467294	2	2	4000	43.166667	45.000000
Ivanovo_RU	1148329	2	2	21800	57.000000	41.750000
Kabardin-Balkar_RU	901494	2	2	12500	43.500000	43.500000
Kaliningrad_RU	955281	2	2	15100	54.750000	21.500000
Kalmyk_RU	292410	2	2	76100	46.500000	45.500000
Kaluga_RU	1041641	2	2	29900	54.500000	35.500000
Karachay-Cherkess_RU	439470	2	2	14100	44.000000	42.000000
Karelia_RU	716281	2	2	172400	64.000000	32.500000
Kirov_RU	1503529	2	2	120800	58.000000	50.000000
Komi_RU	1018674	2	2	415900	64.000000	54.000000
Komi-Permyak_RU	116157	2	2	32770	60.000000	54.500000
Kostroma_RU	736641	2	2	60100	58.500000	44.000000
Krasnodar_RU	5125221	2	2	76000	44.988056	38.976667
Kursk_RU	1235091	2	2	29800	51.500000	36.000000
Leningrad_RU	1669205	2	2	84500	60.000000	32.000000
Lipetsk_RU	1213499	2	2	24100	52.500000	39.000000
Mariy-El_RU	727979	2	2	23200	56.500000	48.000000
Mordovia_RU	888766	2	2	26200	54.500000	44.000000
Moskovsskaya_RU	6618538	2	2	44300	55.813611	36.716111
Moskva_RU	10382754	2	2	2511	55.761667	37.606667
Murmansk_RU	892534	2	2	144900	68.000000	34.000000
Nenets_RU	41546	2	2	176700	67.500000	54.000000
Nizhegorod_RU	3524028	2	2	76900	56.000000	45.000000
North_Ossetia_RU	710275	2	2	8000	43.000000	44.250000
Novgorod_RU	694355	2	2	55300	58.500000	32.500000
Orel_RU	860262	2	2	24700	53.000000	36.250000
Orenburg_RU	2179551	2	2	124000	52.000000	56.000000
Penza_RU	1452941	2	2	43200	53.000000	44.500000
Pskov_RU	760810	2	2	55300	57.500000	29.000000
Rostov_RU	4404013	2	2	100800	47.866667	41.183333
Ryazan_RU	1227910	2	2	39600	54.400000	40.600000
Samara_RU	3239737	2	2	53600	53.450000	50.450000
Saratov_RU	2668310	2	2	100200	51.783333	46.733333
Smolensk_RU	1049574	2	2	49800	55.000000	33.000000
Stavropol__RU	2735139	2	2	66500	45.050000	43.266667
Tambov_RU	1178443	2	2	34300	52.716667	41.566667
Tatarstan_RU	3779265	2	2	68000	55.550000	50.933333
Tula_RU	1675758	2	2	25700	53.916667	37.583333
Tver__RU	1471459	2	2	84100	57.150000	34.616667
Udmurt_RU	1570316	2	2	42100	57.283333	52.750000
Ul_yanovsk_RU	1382811	2	2	37300	53.950000	47.916667
Vladimir_RU	1523990	2	2	29000	56.083333	40.616667
Volgograd_RU	2699223	2	2	113900	49.733333	44.116667
Vologda_RU	1269568	2	2	145700	60.083333	40.450000
Voronezh_RU	2378803	2	2	52400	51.050000	40.150000
Yaroslavl__RU	1367398	2	2	36400	57.866667	39.200000
Blekinge_SE	158453	2	2	2946.40	56.333333	15.333333
Dalarna_SE	284531	2	2	28188.80	61.000000	14.500000
Gävleborg_SE	284586	2	2	18198.90	61.500000	16.250000
Gotland_SE	58003	2	2	3151.40	57.500000	18.500000
Halland_SE	320333	2	2	5460.70	56.750000	13.000000
Jämtland_SE	128673	2	2	49341.20	63.000000	14.666667
Jönköping_SE	352735	2	2	10495.10	57.500000	14.500000
Kalmar_SE	242301	2	2	11217.80	57.333333	16.000000
Kronoberg_SE	194628	2	2	8466.00	56.666667	14.666667
Norrbotten_SE	250570	2	2	98244.80	67.000000	20.000000
Orebro_SE	294941	2	2	8545.60	59.500000	15.000000
Östergötland_SE	452105	2	2	10602.00	58.416667	15.750000
Skåne_SE	1324565	2	2	11034.50	55.983333	13.500000
Södermanland_SE	288097	2	2	6102.30	59.250000	16.666667
Stockholm_SE	2269060	2	2	6519.30	59.500000	18.000000
Uppsala_SE	361373	2	2	8207.20	60.000000	17.750000
Värmland_SE	279334	2	2	17591.00	59.750000	13.250000
Västerbotten_SE	265881	2	2	55186.20	65.000000	17.500000
Västernorrland_SE	245572	2	2	21683.80	63.000000	17.500000
Västmanland_SE	267629	2	2	5145.80	59.750000	16.333333
Västra_Götaland_SE	1671783	2	2	23948.80	58.000000	13.000000
Ajdovšcina_SI	18892	2	2	245.20	45.883333	13.916667
Beltinci_SI	8256	2	2	62.20	46.600000	16.233333
Benedikt_SI	2432	2	2	24.10	46.605278	15.891667
Bistrica_ob_Sotli_SI	1460	2	2	31.10	46.058889	15.664167
Bled_SI	8113	2	2	72.00	46.366667	14.116667
Bloke_SI	1578	2	2	75.10	45.783333	14.483333
Bohinj_SI	5222	2	2	250.00	46.300000	13.916667
Borovnica_SI	3839	2	2	42.30	45.900000	14.383333
Bovec_SI	3249	2	2	367.30	46.333333	13.550000
Braslovce_SI	5417	2	2	55.00	46.283333	15.033333
Brda_SI	5757	2	2	72.00	45.997778	13.528611
Brežice_SI	24483	2	2	268.10	45.900000	15.583333
Brezovica_SI	9334	2	2	91.20	46.020658	14.417761
Cankova_SI	2067	2	2	30.60	46.716667	16.016667
Celje_SI	48081	2	2	94.90	46.233333	15.266667
Cerklje_na_Gorenjskem_SI	6369	2	2	78.00	46.250000	14.483333
Cerknica_SI	11350	2	2	241.00	45.800000	14.366667
Cerkno_SI	5040	2	2	131.60	46.133333	13.966667
Cerkvenjak_SI	2037	2	2	23.00	46.566667	15.950000
Crenšovci_SI	4080	2	2	33.70	46.566667	16.283333
Crna_na_Koroškem_SI	3616	2	2	156.00	46.466667	14.850000
Crnomelj_SI	14580	2	2	339.70	45.566667	15.200000
Destrnik_SI	2496	2	2	34.40	46.500000	15.883333
Divaca_SI	3829	2	2	147.80	45.650000	14.016667
Dobje_SI	1008	2	2	17.50	46.136944	15.394444
Dobrepolje_SI	3544	2	2	94.90	45.850000	14.700000
Dobrna_SI	2083	2	2	31.70	46.333333	15.233333
Dobrova-Polhov_Gradec_SI	6691	2	2	117.50	46.050000	14.300000
Dobrovnik_SI	1332	2	2	31.10	46.650000	16.350000
Dol_pri_Ljubljani_SI	4341	2	2	33.30	46.083333	14.600000
Domžale_SI	32205	2	2	72.30	46.133333	14.600000
Dornava_SI	2459	2	2	28.40	46.433333	15.950000
Dravograd_SI	8863	2	2	105.00	46.583333	15.016667
Duplek_SI	5938	2	2	40.00	46.516667	15.766667
Gorenja_Vas-Poljane_SI	6877	2	2	153.30	46.083333	14.050000
Gorenjska_SI	18164	2	2	118.70	46.350000	14.166667
Goriška_SI	32763	2	2	309.00	45.955883	13.643242
Gorišnica_SI	5822	2	2	61.20	46.416667	16.016667
Gornja_Radgona_SI	8617	2	2	75.00	46.666667	16.000000
Gornji_Grad_SI	2595	2	2	90.10	46.300000	14.800000
Gornji_Petrovci_SI	2175	2	2	66.80	46.800000	16.216667
Grad_SI	2302	2	2	37.40	46.800833	16.091667
Grosuplje_SI	19136	2	2	133.80	45.955125	14.672867
Hajdina_SI	3712	2	2	21.60	46.416667	15.850000
Hoce-Slivnica_SI	9629	2	2	53.70	46.483333	15.666667
Hodoš_SI	312	2	2	18.1	46.816667	16.333333
Horjul_SI	2622	2	2	32.50	46.022000	14.295958
Hrastnik_SI	10121	2	2	58.60	46.133333	15.100000
Hrpelje-Kozina_SI	4038	2	2	192.20	45.583333	13.983333
Idrija_SI	11990	2	2	293.70	46.000000	14.016667
Ig_SI	5445	2	2	98.80	45.966667	14.533333
Ilirska_Bistrica_SI	13923	2	2	480.00	45.566667	14.233333
Ivancna_Gorica_SI	13567	2	2	227.00	45.937386	14.802939
Izola_SI	15900	2	2	28.60	45.534444	13.667500
Jesenice_SI	21688	2	2	75.80	46.433333	14.050000
Jezersko_SI	638	2	2	68.80	46.392778	14.497500
Jugovzhodna_Slovenija_SI	3298	2	2	110.20	45.750000	15.050000
Juršinci_SI	2206	2	2	36.30	46.483333	15.966667
Kamnik_SI	28999	2	2	266.00	46.225747	14.611983
Kanal_SI	1232	2	2	2.60	46.088000	13.634700
Kidricevo_SI	6502	2	2	71.50	46.400000	15.783333
Kobarid_SI	4217	2	2	192.70	46.246389	13.578611
Kobilje_SI	570	2	2	19.70	46.683333	16.400000
Kocevje_SI	16549	2	2	555.00	46.643056	14.859444
Komen_SI	3515	2	2	102.70	45.816667	13.750000
Komenda_SI	5788	2	2	24.00	46.200000	14.533333
Koper_SI	47539	2	2	31.10	45.550000	13.733333
Koroška_SI	12779	2	2	173.70	46.516667	15.083333
Kostel_SI	661	2	2	56.09	45.508844	14.910008
Kozje_SI	3406	2	2	89.70	46.097581	15.523867
Kranj_SI	37373	2	2	148.00	46.242200	14.357700
Kranjska_Gora_SI	5500	2	2	256.30	46.483333	13.783333
Križevci_SI	3663	2	2	46.20	46.550000	16.133333
Krsko_SI	25833	2	2	286.50	45.950000	15.483333
Kungota_SI	4317	2	2	49.00	46.416667	15.783333
Kuzma_SI	1683	2	2	22.90	46.833333	16.083333
Laško_SI	13730	2	2	197.50	46.150000	15.233333
Lenart_SI	8157	2	2	62.00	46.574167	15.832222
Lendava_SI	11151	2	2	123.00	46.566667	16.450000
Litija_SI	14830	2	2	221.00	46.066667	14.816667
Ljubno_SI	2701	2	2	78.90	46.200000	14.500000
Ljutomer_SI	11720	2	2	107.20	46.516667	16.200000
Logatec_SI	11343	2	2	173.10	45.916667	14.233333
Loška_Dolina_SI	3640	2	2	166.80	45.712222	14.428333
Loški_Potok_SI	1958	2	2	134.50	45.700000	14.583333
Lovrenc_na_Pohorju_SI	3096	2	2	84.40	46.538056	15.384167
Luce_SI	1609	2	2	109.50	46.216667	14.433333
Lukovica_SI	4972	2	2	74.90	46.166667	14.700000
Majšperk_SI	4005	2	2	72.80	46.350000	15.733333
Maribor_SI	111079	2	2	41.00	46.557386	15.646097
Markovci_SI	3798	2	2	29.80	46.395406	15.931333
Medvode_SI	14161	2	2	77.60	46.133333	14.433333
Mengeš_SI	6662	2	2	22.50	46.166667	14.566667
Metlika_SI	8123	2	2	108.90	45.650000	15.316667
Mežica_SI	3178	2	2	26.40	46.516667	14.850000
Miklavž_na_Dravskem_Polju_SI	5915	2	2	12.50	46.500000	15.700000
Miren-Kostanjevica_SI	4741	2	2	62.80	45.850000	13.633333
Mirna_Pec_SI	2702	2	2	48.00	45.858056	15.087500
Mislinja_SI	1888	2	2	43.00	46.443056	15.193056
Moravce_SI	923	2	2	1.80	46.136111	14.745833
Moravske_Toplice_SI	6151	2	2	144.50	46.685106	16.218958
Mozirje_SI	6231	2	2	83.60	46.333333	14.966667
Muta_SI	3640	2	2	38.80	46.616667	15.166667
Naklo_SI	5211	2	2	28.30	46.266667	14.316667
Nazarje_SI	2596	2	2	43.40	46.190000	14.570000
Notranjsko-kraška_SI	5926	2	2	223.30	45.683333	14.200000
Novo_Mesto_SI	36296	2	2	298.50	45.800000	15.166667
Odranci_SI	1619	2	2	6.90	46.583333	16.283333
Oplotnica_SI	3688	2	2	33.20	46.379939	15.448644
Ormož_SI	2102	2	2	3.90	46.416667	16.150000
Osrednjeslovenska_SI	287218	2	2	275.00	46.055556	14.508333
Pesnica_SI	7244	2	2	75.80	46.609722	15.671389
Piran_SI	3872	2	2	0.70	45.528419	13.568450
Podcetrtek_SI	3224	2	2	60.60	46.150000	15.600000
Podlehnik_SI	1820	2	2	46.00	46.333333	15.883333
Podravska_SI	757	2	2	4.40	46.466389	15.767500
Podvelka_SI	305	2	2	3.70	46.583333	15.333333
Polzela_SI	5417	2	2	34.00	46.283333	15.066667
Pomurska_SI	11679	2	2	29.00	46.658000	16.165100
Postojna_SI	15675	2	2	269.90	45.783333	14.216667
Prebold_SI	4788	2	2	41.00	46.236944	15.091944
Preddvor_SI	3499	2	2	87.00	46.300000	14.416667
Prevalje_SI	6643	2	2	58.10	46.546667	14.980000
Ptuj_SI	23693	2	2	67.00	46.419600	15.869700
Puconci_SI	6281	2	2	107.70	46.703831	16.157244
Race-Fram_SI	6000	2	2	51.20	46.456111	15.629167
Radece_SI	2168	2	2	52.00	46.065936	15.172872
Radenci_SI	5265	2	2	34.10	46.650000	16.050000
Radlje_ob_Dravi_SI	6148	2	2	93.90	46.616667	15.233333
Ravne_na_Koroškem_SI	6632	2	2	2.10	46.543736	14.964233
Razkrižje_SI	1215	2	2	9.80	46.516667	16.283333
Ribnica_na_Pohorju_SI	1254	2	2	59.30	46.537222	15.273333
Ribnica_SI	9266	2	2	153.60	45.738806	14.727153
Rogaška_Slatina_SI	5041	2	2	5.40	46.231511	15.637995
Rogašovci_SI	3111	2	2	40.10	46.800000	16.033333
Rogatec_SI	3162	2	2	39.60	46.800000	16.033333
Ruše_SI	7351	2	2	60.80	46.538333	15.515278
Šalovci_SI	397	2	2	58.20	46.825000	16.298056
Savinjska_SI	20335	2	2	117.10	46.261111	15.161111
Selnica_ob_Dravi_SI	4587	2	2	64.50	46.550000	15.500000
Semic_SI	3710	2	2	146.70	45.652072	15.180917
Šempeter-Vrtojba_SI	6269	2	2	15.00	45.916667	13.650000
Šencur_SI	8477	2	2	40.30	46.250000	14.416667
Šentilj_SI	8074	2	2	65.01	46.680556	15.653056
Šentjernej_SI	6583	2	2	96.00	45.833333	15.333333
Šentjur_pri_Celju_SI	18470	2	2	222.30	46.217586	15.395981
Sevnica_SI	17631	2	2	272.17	46.009214	15.304094
Sežana_SI	12583	2	2	217.40	45.733333	13.883333
Škocjan_SI	3035	2	2	60.40	45.900000	15.283333
Škofja_Loka_SI	22668	2	2	145.00	46.166667	14.300000
Škofljica_SI	9124	2	2	43.30	45.983333	14.583333
Slovenska_Bistrica_SI	7573	2	2	8.00	46.400000	15.566667
Slovenske_Konjice_SI	13612	2	2	97.80	46.338381	15.423217
Šmarje_pri_Jelšah_SI	9662	2	2	107.70	46.228072	15.518178
Šmartno_ob_Paki_SI	2909	2	2	18.20	46.329722	15.032500
Sodražica_SI	2164	2	2	49.50	45.764167	14.629444
Solcava_SI	208	2	2	12.10	46.420125	14.691811
Šoštanj_SI	8254	2	2	95.60	46.400000	15.050000
Spodnjeposavska_SI	751	2	2	45.00	45.850000	15.416667
Štore_SI	4060	2	2	28.10	46.216667	15.316667
Sveta_Ana_SI	159	2	2	0.70	46.649722	15.845278
Sveti_Andraž_v_Slovenskih_Goricah_SI	1209	2	2	17.60	46.516667	15.966667
Sveti_Jurij_SI	2883	2	2	51.30	46.568333	16.020278
Tabor_SI	1494	2	2	34.80	46.210833	15.004722
Tolmin_SI	12198	2	2	381.50	46.184444	13.733056
Trbovlje_SI	18248	2	2	57.80	46.150000	15.050000
Trebnje_SI	14641	2	2	195.00	45.900000	15.016667
Trnovska_Vas_SI	1208	2	2	22.90	46.523056	15.897778
Tržic_SI	15851	2	2	155.40	46.366667	14.316667
Trzin_SI	3385	2	2	8.60	46.133333	14.566667
